scenario_num,scenario_type,scenario_type_intensity,collisions_vehicle,collisions_layout,outside_route_lanes,outside_route_lanes_average,meta_duration_game,meta_duration_system,meta_route_length,scores_score_composed,scores_score_penalty,scores_score_route,status
105,shade,3,,,,0.0,15.47500023059547,171.7427065372467,131.55983352661133,42.82237487990704,1.0,42.82237487990704,Failed
108,haze,6,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.483  y=-69.015  z=0.035),,,0.0,5.125000076368451,56.1218638420105,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
109,shade,6,,,,0.0,16.20000024139881,171.6237027645111,131.55983352661133,45.111606044332696,1.0,45.111606044332696,Failed
102,shade,3,,,,0.0,15.275000227615237,171.78325366973877,131.55983352661133,42.0592983405717,1.0,42.0592983405717,Failed
100,shade,7,,,,0.0,16.20000024139881,171.73226380348206,131.55983352661133,44.34852809502651,1.0,44.34852809502651,Failed
100,haze,3,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.449  y=-68.997  z=0.035),,,0.0,5.200000077486038,66.65825891494751,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
109,haze,3,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.45  y=-68.997  z=0.035),,,0.0,5.200000077486038,64.17591166496277,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
103,rain,4,,Agent collided against object with type=static.wall and id=0 at (x=182.482  y=-57.151  z=0.148),Agent went outside its route lanes for about 9.0 meters (30.91% of the completed route),30.91,8.77500013075769,125.35700726509094,131.55983352661133,9.978544196215859,0.4490936311562136,22.219295719081135,Failed
110,haze,0,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.45  y=-69.008  z=0.035),,,0.0,5.325000079348683,67.6415753364563,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
101,haze,1,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.443  y=-69.005  z=0.035),,,0.0,5.250000078231096,66.26538181304932,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
101,shade,7,,,,0.0,16.2750002425164,171.75799250602722,131.55983352661133,45.111606044332696,1.0,45.111606044332696,Failed
109,rain,1,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.333  y=-68.996  z=0.035),,,0.0,5.275000078603625,70.64885592460632,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
102,shade,9,,,,0.0,16.425000244751573,171.71022820472717,131.55983352661133,45.87468258366803,1.0,45.87468258366803,Failed
100,haze,5,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.479  y=-69.096  z=0.035),,,0.0,5.100000075995922,57.462029457092285,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
104,rain,2,,,,0.0,14.550000216811895,171.94301867485046,131.55983352661133,39.00699191033276,1.0,39.00699191033276,Failed
109,rain,9,,Agent collided against object with type=static.wall and id=0 at (x=182.494  y=-54.006  z=0.148),Agent went outside its route lanes for about 8.0 meters (24.91% of the completed route),24.91,9.825000146403909,138.73463559150696,131.55983352661133,11.962543287179455,0.4880972255999851,24.508525473535943,Failed
105,rain,1,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.334  y=-68.995  z=0.035),,,0.0,5.275000078603625,67.98230814933777,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
103,rain,2,,,,0.0,14.375000214204192,171.74902772903442,131.55983352661133,38.2439125055728,1.0,38.2439125055728,Failed
104,haze,0,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.452  y=-69.008  z=0.035),,,0.0,5.325000079348683,69.86464524269104,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
101,rain,7,,Agent collided against object with type=static.wall and id=0 at (x=182.914  y=-66.21  z=0.136),Agent went outside its route lanes for about 5.0 meters (24.85% of the completed route),24.85,7.375000109896064,103.12765765190125,131.55983352661133,7.498541511376667,0.48845321387093815,15.351606455716706,Failed
109,haze,0,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.452  y=-69.008  z=0.035),,,0.0,5.325000079348683,65.55611968040466,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
103,haze,6,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.484  y=-69.013  z=0.035),,,0.0,5.125000076368451,57.736799240112305,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
107,haze,3,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.45  y=-68.997  z=0.035),,,0.0,5.200000077486038,63.883633852005005,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
107,rain,6,,Agent collided against object with type=static.wall and id=0 at (x=182.918  y=-68.161  z=0.134),Agent went outside its route lanes for about 5.0 meters (27.6% of the completed route),27.6,6.875000102445483,91.153315782547,131.55983352661133,6.506542010240724,0.47062052122348025,13.825453240597234,Failed
105,rain,2,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=191.451  y=-68.792  z=0.035),,,0.0,5.750000085681677,76.3813316822052,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
102,shade,7,,,,0.0,16.025000238791108,171.5343475341797,131.55983352661133,43.58545141924238,1.0,43.58545141924238,Failed
