scenario_num,scenario_type,scenario_type_intensity,collisions_vehicle,collisions_layout,outside_route_lanes,outside_route_lanes_average,meta_duration_game,meta_duration_system,meta_route_length,scores_score_composed,scores_score_penalty,scores_score_route,status
106,rain,3,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=190.563  y=-33.269  z=0.034),,Agent went outside its route lanes for about 8.0 meters (15.06% of the completed route),15.06,12.87500019185245,153.3226511478424,131.55983352661133,20.657116056923854,0.5096351638390998,40.53314512545223,Failed
105,haze,1,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.443  y=-69.005  z=0.035),,,0.0,5.250000078231096,56.34229755401611,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
109,rain,2,,,,0.0,15.650000233203173,172.10354924201965,131.55983352661133,42.0592983405717,1.0,42.0592983405717,Failed
107,rain,5,,Agent collided against object with type=static.wall and id=0 at (x=182.701  y=-64.511  z=0.149),Agent went outside its route lanes for about 6.0 meters (28.41% of the completed route),28.41,7.700000114738941,98.28098177909851,131.55983352661133,7.498541511376667,0.4653235508063713,16.114682995052043,Failed
107,shade,7,,,,0.0,16.375000244006515,172.18315601348877,131.55983352661133,45.111606044332696,1.0,45.111606044332696,Failed
109,rain,0,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.41  y=-69.008  z=0.035),,,0.0,5.325000079348683,75.8190426826477,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
108,rain,7,,Agent collided against object with type=static.wall and id=0 at (x=182.918  y=-67.488  z=0.135),Agent went outside its route lanes for about 4.0 meters (22.08% of the completed route),22.08,7.200000107288361,103.17953753471375,131.55983352661133,7.002541760808696,0.50649636138122,13.825453240597234,Failed
102,haze,9,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.455  y=-69.141  z=0.035),,,0.0,5.050000075250864,58.592116355895996,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
107,shade,5,,,,0.0,16.150000240653753,172.07600712776184,131.55983352661133,45.111606044332696,1.0,45.111606044332696,Failed
101,rain,1,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.332  y=-68.995  z=0.035),,,0.0,5.275000078603625,58.18617105484009,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
100,haze,7,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.483  y=-69.075  z=0.035),,,0.0,5.125000076368451,57.142813205718994,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
100,rain,6,,Agent collided against object with type=static.wall and id=0 at (x=182.897  y=-67.873  z=0.134),Agent went outside its route lanes for about 5.0 meters (27.6% of the completed route),27.6,6.900000102818012,92.1457724571228,131.55983352661133,6.506542010240724,0.47062052122348025,13.825453240597234,Failed
105,rain,3,,,Agent went outside its route lanes for about 7.0 meters (13.43% of the completed route),13.43,14.725000219419599,171.93875789642334,131.55983352661133,34.428526761539764,0.8656893987243015,39.77006858611689,Failed
105,shade,5,,,,0.0,15.97500023804605,172.0772476196289,131.55983352661133,44.34852809502651,1.0,44.34852809502651,Failed
104,rain,6,,Agent collided against object with type=static.wall and id=0 at (x=182.886  y=-67.982  z=0.135),Agent went outside its route lanes for about 5.0 meters (27.6% of the completed route),27.6,6.875000102445483,93.55096054077148,131.55983352661133,6.506542010240724,0.47062052122348025,13.825453240597234,Failed
104,haze,2,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.447  y=-69.005  z=0.035),,,0.0,5.250000078231096,56.234888553619385,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
106,shade,1,,,,0.0,14.125000210478902,171.66053223609924,131.55983352661133,37.480835966237464,1.0,37.480835966237464,Failed
108,rain,0,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.409  y=-69.008  z=0.035),,,0.0,5.325000079348683,77.55077505111694,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
110,rain,1,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.333  y=-68.994  z=0.035),,,0.0,5.275000078603625,61.00734734535217,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
105,rain,7,,Agent collided against object with type=static.wall and id=0 at (x=182.972  y=-68.554  z=0.13),Agent went outside its route lanes for about 4.0 meters (23.37% of the completed route),23.37,6.975000103935599,99.34505724906921,131.55983352661133,6.506542010240725,0.49811318101185664,13.062376701261895,Failed
100,rain,0,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.409  y=-69.008  z=0.035),,,0.0,5.325000079348683,79.84427452087402,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
