scenario_num,scenario_type,scenario_type_intensity,collisions_vehicle,collisions_layout,outside_route_lanes,outside_route_lanes_average,meta_duration_game,meta_duration_system,meta_route_length,scores_score_composed,scores_score_penalty,scores_score_route,status
100,shade,6,,,,0.0,11.825000176206231,171.39910864830017,131.55983352661133,26.797761004322926,1.0,26.797761004322926,Failed
100,haze,7,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.483  y=-69.065  z=0.035),,,0.0,5.125000076368451,69.39043712615967,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
100,rain,6,,,Agent went outside its route lanes for about 25.0 meters (57.98% of the completed route),57.98,12.725000189617276,171.44344067573547,131.55983352661133,13.825453240597232,0.42019622693724046,32.90237359190322,Failed
100,rain,0,,,,0.0,13.450000200420618,171.5487232208252,131.55983352661133,34.42852680702269,1.0,34.42852680702269,Failed
100,rain,2,,,,0.0,14.17500021122396,171.35129237174988,131.55983352661133,44.34852809502651,1.0,44.34852809502651,Failed
100,rain,9,,Agent collided against object with type=static.wall and id=0 at (x=182.5  y=-56.018  z=0.148),Agent went outside its route lanes for about 9.0 meters (29.88% of the completed route),29.88,9.700000144541264,138.17514181137085,131.55983352661133,10.47454394678383,0.4557642626708347,22.982372258416476,Failed
100,rain,1,,,,0.0,14.650000218302011,171.49040985107422,131.55983352661133,39.77006858611689,1.0,39.77006858611689,Failed
100,haze,9,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.448  y=-69.134  z=0.035),,,0.0,5.050000075250864,70.30904483795166,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
100,rain,8,,Agent collided against object with type=static.wall and id=0 at (x=182.536  y=-57.258  z=0.148),Agent went outside its route lanes for about 8.0 meters (28.45% of the completed route),28.45,9.625000143423676,134.31667375564575,131.55983352661133,9.978544196215857,0.465065358257199,21.456219043297004,Failed
100,haze,2,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.447  y=-69.024  z=0.035),,,0.0,5.250000078231096,81.96886014938354,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
100,shade,0,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=191.821  y=-68.99  z=0.034),,,0.0,5.900000087916851,95.07164120674133,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
100,shade,7,,,,0.0,14.225000211969018,171.38757467269897,131.55983352661133,37.480835966237464,1.0,37.480835966237464,Failed
100,haze,3,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.451  y=-68.998  z=0.035),,,0.0,5.200000077486038,84.54941725730896,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
100,haze,5,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.481  y=-69.079  z=0.035),,,0.0,5.100000075995922,80.90420651435852,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
100,rain,5,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=190.553  y=-41.194  z=0.034),,,0.0,11.625000173225999,146.50953030586243,131.55983352661133,20.657116084213616,0.6,34.42852680702269,Failed
100,rain,4,,,Agent went outside its route lanes for about 7.0 meters (14.25% of the completed route),14.25,13.825000206008554,171.46775937080383,131.55983352661133,32.139294141660336,0.8574860542227831,37.480835966237464,Failed
100,shade,1,,,,0.0,12.275000182911754,171.00060868263245,131.55983352661133,29.850067298113075,1.0,29.850067298113075,Failed
100,shade,2,,,,0.0,12.12500018067658,171.17480635643005,131.55983352661133,27.560837543658263,1.0,27.560837543658263,Failed
100,haze,4,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.458  y=-69.087  z=0.035),,,0.0,5.15000007674098,86.40068793296814,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
100,shade,4,,,,0.0,12.300000183284283,170.98959183692932,131.55983352661133,28.323914082993603,1.0,28.323914082993603,Failed
100,shade,3,,,,0.0,12.175000181421638,171.06733751296997,131.55983352661133,28.323914082993603,1.0,28.323914082993603,Failed
100,shade,9,,,,0.0,13.600000202655792,171.2179045677185,131.55983352661133,34.42852680702269,1.0,34.42852680702269,Failed
100,haze,1,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.442  y=-69.031  z=0.035),,,0.0,5.275000078603625,81.9109845161438,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
100,haze,8,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.401  y=-69.11  z=0.035),,,0.0,5.075000075623393,64.95215845108032,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
100,rain,7,,Agent collided against object with type=static.wall and id=0 at (x=182.464  y=-57.836  z=0.148),Agent went outside its route lanes for about 10.0 meters (35.56% of the completed route),35.56,9.350000139325857,125.52154612541199,131.55983352661133,8.986544606388204,0.4188316957546922,21.456219043297004,Failed
100,haze,6,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.485  y=-69.014  z=0.035),,,0.0,5.125000076368451,84.1381676197052,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
100,shade,5,,,,0.0,12.950000192970037,171.05512952804565,131.55983352661133,32.13929705256788,1.0,32.13929705256788,Failed
100,rain,3,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=190.679  y=-38.684  z=0.034),,,0.0,12.025000179186463,160.68593740463257,131.55983352661133,21.572809650670795,0.6,35.95468275111799,Failed
100,shade,8,,,,0.0,13.725000204518437,171.41919541358948,131.55983352661133,35.191603346358036,1.0,35.191603346358036,Failed
