Mean,Variance
127.33333333333333,3.555555555555556
255.0,0.0
151.0,0.0
144.0,2.0
128.33333333333334,3.555555555555556
255.0,0.0
151.0,0.0
144.66666666666666,0.8888888888888888
128.66666666666666,0.8888888888888888
255.0,0.0
151.0,0.0
144.33333333333334,0.22222222222222224
127.0,0.0
255.0,0.0
151.66666666666666,0.22222222222222224
145.33333333333334,0.22222222222222224
127.66666666666667,0.2222222222222222
255.0,0.0
152.66666666666666,0.22222222222222224
148.0,0.0
133.33333333333334,3.555555555555556
255.0,0.0
153.66666666666666,0.22222222222222224
150.0,0.0
141.66666666666666,0.8888888888888888
255.0,0.0
152.0,0.0
149.0,0.0
143.33333333333334,0.22222222222222224
255.0,0.0
152.0,0.0
149.66666666666666,0.22222222222222224
143.33333333333334,0.22222222222222224
255.0,0.0
153.66666666666666,0.22222222222222224
150.66666666666666,0.22222222222222224
144.66666666666666,0.22222222222222224
255.0,0.0
153.66666666666666,0.22222222222222224
151.66666666666666,0.22222222222222224
145.33333333333334,0.22222222222222224
255.0,0.0
153.66666666666666,0.22222222222222224
151.66666666666666,0.22222222222222224
145.33333333333334,0.22222222222222224
255.0,0.0
154.0,0.6666666666666666
152.66666666666666,0.8888888888888888
146.33333333333334,0.22222222222222224
255.0,0.0
155.66666666666666,0.8888888888888888
155.33333333333334,1.5555555555555554
148.0,0.6666666666666666
255.0,0.0
157.33333333333334,0.8888888888888888
157.66666666666666,0.22222222222222224
148.66666666666666,0.22222222222222224
255.0,0.0
155.0,0.0
155.66666666666666,0.22222222222222224
148.33333333333334,0.22222222222222224
255.0,0.0
155.66666666666666,0.22222222222222224
158.0,0.0
150.33333333333334,0.22222222222222224
255.0,0.0
149.33333333333334,24.888888888888886
165.0,26.0
154.66666666666666,6.888888888888889
255.0,0.0
139.33333333333334,122.88888888888887
178.33333333333334,102.88888888888887
163.33333333333334,34.888888888888886
255.0,0.0
131.66666666666666,44.22222222222222
184.66666666666666,22.888888888888886
166.33333333333334,5.555555555555556
255.0,0.0
121.33333333333333,50.88888888888889
177.33333333333334,22.888888888888886
158.33333333333334,16.222222222222218
255.0,0.0
115.0,12.666666666666666
144.0,128.66666666666666
140.33333333333334,68.22222222222221
255.0,0.0
89.66666666666667,272.8888888888889
131.66666666666666,102.88888888888887
133.33333333333334,59.55555555555555
255.0,0.0
94.66666666666667,321.55555555555554
146.0,14.0
146.33333333333334,1.5555555555555556
255.0,0.0
98.0,372.6666666666667
156.33333333333334,180.2222222222222
147.0,16.666666666666668
255.0,0.0
99.66666666666667,228.2222222222222
161.66666666666666,150.88888888888889
146.0,72.66666666666667
255.0,0.0
92.66666666666667,541.5555555555555
163.0,234.0
146.0,164.66666666666666
255.0,0.0
77.33333333333333,328.22222222222223
137.66666666666666,501.5555555555556
121.66666666666667,464.22222222222223
255.0,0.0
68.33333333333333,10.888888888888888
106.66666666666667,169.55555555555554
91.66666666666667,230.22222222222226
255.0,0.0
123.0,4.666666666666667
136.33333333333334,0.8888888888888888
145.66666666666666,1.5555555555555556
255.0,0.0
173.0,42.0
186.66666666666666,27.555555555555554
199.0,12.666666666666666
255.0,0.0
189.33333333333334,38.22222222222222
201.33333333333334,22.888888888888886
210.33333333333334,11.555555555555555
255.0,0.0
183.33333333333334,0.8888888888888888
195.66666666666666,1.5555555555555554
205.66666666666666,1.5555555555555554
255.0,0.0
177.0,28.666666666666668
192.0,14.0
203.0,6.0
255.0,0.0
163.66666666666666,233.55555555555554
179.66666666666666,186.88888888888889
190.66666666666666,152.8888888888889
255.0,0.0
137.66666666666666,1120.222222222222
150.0,1152.6666666666667
159.66666666666666,1168.2222222222224
255.0,0.0
132.66666666666666,1417.5555555555554
143.33333333333334,1477.5555555555557
159.33333333333334,1200.888888888889
255.0,0.0
124.66666666666667,1828.222222222222
133.66666666666666,1944.2222222222224
159.66666666666666,1120.888888888889
255.0,0.0
107.33333333333333,3029.555555555556
117.33333333333333,3100.2222222222226
143.66666666666666,2089.5555555555557
255.0,0.0
102.0,3362.0
109.66666666666667,3730.8888888888887
134.66666666666666,2653.555555555555
255.0,0.0
81.0,5244.666666666667
87.0,5848.666666666667
103.0,5364.666666666667
255.0,0.0
72.66666666666667,6100.222222222223
79.66666666666667,6650.88888888889
85.33333333333333,7286.222222222222
255.0,0.0
70.0,6498.0
73.66666666666667,7360.88888888889
83.33333333333333,7523.555555555556
255.0,0.0
70.0,6498.0
73.66666666666667,7360.88888888889
83.33333333333333,7523.555555555556
255.0,0.0
73.0,6174.0
76.66666666666667,7014.88888888889
85.33333333333333,7286.222222222222
255.0,0.0
70.0,6498.0
73.66666666666667,7360.88888888889
83.33333333333333,7523.555555555556
255.0,0.0
65.33333333333333,6950.888888888888
73.33333333333333,7280.222222222222
83.0,7442.0
255.0,0.0
61.0,7442.0
69.33333333333333,7924.222222222223
80.33333333333333,7909.555555555556
255.0,0.0
64.66666666666667,6794.88888888889
69.0,7840.666666666667
83.33333333333333,7523.555555555556
255.0,0.0
64.66666666666667,6794.88888888889
69.0,7840.666666666667
83.33333333333333,7523.555555555556
255.0,0.0
70.66666666666667,6552.88888888889
97.66666666666667,4728.222222222222
120.0,3660.6666666666665
255.0,0.0
81.33333333333333,5312.888888888889
102.0,4344.666666666667
120.0,3700.6666666666665
255.0,0.0
69.33333333333333,6346.88888888889
80.33333333333333,6533.555555555555
96.66666666666667,6107.555555555555
255.0,0.0
60.666666666666664,7360.88888888889
69.0,7840.666666666667
76.0,8530.666666666666
255.0,0.0
61.0,7442.0
69.0,7840.666666666667
72.66666666666667,8784.22222222222
255.0,0.0
68.33333333333333,6654.88888888889
72.66666666666667,7686.222222222223
78.0,8322.666666666666
255.0,0.0
120.0,5772.666666666667
127.33333333333333,6596.222222222223
138.0,6794.666666666667
255.0,0.0
141.0,2608.6666666666665
153.33333333333334,2629.555555555555
165.33333333333334,2629.555555555555
255.0,0.0
171.33333333333334,250.88888888888889
183.33333333333334,208.22222222222226
194.33333333333334,169.55555555555554
255.0,0.0
180.0,2.6666666666666665
192.66666666666666,3.555555555555556
202.66666666666666,3.555555555555556
255.0,0.0
181.33333333333334,1.5555555555555556
193.66666666666666,0.22222222222222224
203.66666666666666,0.22222222222222224
255.0,0.0
181.33333333333334,1.5555555555555556
193.66666666666666,0.22222222222222224
203.66666666666666,0.22222222222222224
255.0,0.0
181.0,0.6666666666666666
194.66666666666666,0.8888888888888888
205.33333333333334,0.22222222222222224
255.0,0.0
180.33333333333334,0.22222222222222224
193.66666666666666,0.22222222222222224
204.66666666666666,0.22222222222222224
255.0,0.0
180.0,0.0
193.0,0.0
204.33333333333334,0.22222222222222224
255.0,0.0
180.0,2.0
193.33333333333334,0.22222222222222224
204.66666666666666,0.22222222222222224
255.0,0.0
180.0,0.0
193.33333333333334,0.22222222222222224
204.66666666666666,1.5555555555555554
255.0,0.0
180.66666666666666,0.8888888888888888
194.0,0.0
205.0,0.6666666666666666
255.0,0.0
180.66666666666666,0.8888888888888888
194.0,0.0
205.0,0.6666666666666666
255.0,0.0
181.0,2.0
193.0,0.6666666666666666
204.66666666666666,0.22222222222222224
255.0,0.0
181.33333333333334,0.8888888888888888
193.66666666666666,0.22222222222222224
203.66666666666666,0.22222222222222224
255.0,0.0
180.0,0.0
193.0,0.6666666666666666
204.0,0.6666666666666666
255.0,0.0
180.66666666666666,0.22222222222222224
192.33333333333334,0.22222222222222224
203.66666666666666,0.8888888888888888
255.0,0.0
180.66666666666666,0.22222222222222224
192.33333333333334,0.22222222222222224
203.66666666666666,0.8888888888888888
255.0,0.0
179.66666666666666,1.5555555555555556
193.0,0.6666666666666666
204.33333333333334,0.22222222222222224
255.0,0.0
179.33333333333334,0.8888888888888888
193.0,0.6666666666666666
204.33333333333334,0.22222222222222224
255.0,0.0
179.0,0.6666666666666666
192.66666666666666,0.22222222222222224
204.0,0.6666666666666666
255.0,0.0
178.66666666666666,0.8888888888888888
192.66666666666666,0.22222222222222224
204.66666666666666,0.22222222222222224
255.0,0.0
178.0,0.0
191.66666666666666,0.22222222222222224
203.33333333333334,0.22222222222222224
255.0,0.0
178.66666666666666,0.8888888888888888
192.0,0.6666666666666666
203.33333333333334,0.22222222222222224
255.0,0.0
178.0,0.0
191.33333333333334,0.8888888888888888
203.0,0.0
255.0,0.0
179.33333333333334,0.8888888888888888
192.33333333333334,0.22222222222222224
203.33333333333334,0.22222222222222224
255.0,0.0
180.66666666666666,0.8888888888888888
193.33333333333334,0.8888888888888888
204.33333333333334,0.8888888888888888
255.0,0.0
180.66666666666666,0.8888888888888888
193.33333333333334,0.8888888888888888
204.33333333333334,0.8888888888888888
255.0,0.0
179.0,0.6666666666666666
191.66666666666666,2.8888888888888893
203.66666666666666,1.5555555555555554
255.0,0.0
178.66666666666666,0.8888888888888888
191.33333333333334,1.5555555555555554
203.33333333333334,1.5555555555555554
255.0,0.0
178.66666666666666,0.8888888888888888
191.33333333333334,1.5555555555555554
203.33333333333334,1.5555555555555554
255.0,0.0
178.66666666666666,0.8888888888888888
191.66666666666666,0.22222222222222224
204.0,0.6666666666666666
255.0,0.0
179.33333333333334,0.8888888888888888
192.0,0.0
203.33333333333334,0.22222222222222224
255.0,0.0
180.66666666666666,2.8888888888888893
193.0,0.6666666666666666
204.66666666666666,0.22222222222222224
255.0,0.0
180.66666666666666,3.555555555555556
192.0,2.6666666666666665
203.66666666666666,0.8888888888888888
255.0,0.0
180.66666666666666,3.555555555555556
191.66666666666666,2.8888888888888893
203.33333333333334,3.555555555555556
255.0,0.0
181.33333333333334,3.555555555555556
191.66666666666666,2.8888888888888893
203.0,2.0
255.0,0.0
180.0,2.6666666666666665
191.66666666666666,2.8888888888888893
203.66666666666666,0.8888888888888888
255.0,0.0
180.0,0.6666666666666666
192.33333333333334,1.5555555555555556
204.0,0.6666666666666666
255.0,0.0
180.66666666666666,0.8888888888888888
191.33333333333334,0.8888888888888888
203.33333333333334,0.22222222222222224
255.0,0.0
180.33333333333334,1.5555555555555556
192.0,0.6666666666666666
203.33333333333334,0.22222222222222224
255.0,0.0
180.0,2.6666666666666665
191.33333333333334,0.8888888888888888
203.33333333333334,1.5555555555555554
255.0,0.0
180.0,2.0
192.33333333333334,1.5555555555555554
204.0,0.6666666666666666
255.0,0.0
180.0,2.0
192.33333333333334,1.5555555555555554
204.0,0.6666666666666666
255.0,0.0
181.66666666666666,6.888888888888889
192.66666666666666,1.5555555555555556
204.33333333333334,0.8888888888888888
255.0,0.0
180.0,0.6666666666666666
191.66666666666666,0.22222222222222224
203.66666666666666,0.8888888888888888
255.0,0.0
147.66666666666666,0.22222222222222224
141.0,0.6666666666666666
138.33333333333334,0.8888888888888888
255.0,0.0
147.66666666666666,0.22222222222222224
141.0,0.6666666666666666
138.33333333333334,0.8888888888888888
255.0,0.0
147.33333333333334,0.22222222222222224
141.0,0.6666666666666666
138.33333333333334,2.8888888888888893
255.0,0.0
147.33333333333334,0.22222222222222224
141.0,0.6666666666666666
138.33333333333334,2.8888888888888893
255.0,0.0
147.33333333333334,0.22222222222222224
140.66666666666666,0.22222222222222224
138.0,2.0
255.0,0.0
147.66666666666666,0.22222222222222224
141.66666666666666,0.22222222222222224
139.0,2.0
255.0,0.0
147.0,0.0
140.66666666666666,0.22222222222222224
138.0,0.6666666666666666
255.0,0.0
147.0,0.0
140.66666666666666,0.22222222222222224
138.0,0.6666666666666666
255.0,0.0
146.66666666666666,0.22222222222222224
141.0,0.0
138.0,0.6666666666666666
255.0,0.0
146.66666666666666,0.22222222222222224
141.0,0.0
138.0,0.6666666666666666
255.0,0.0
147.0,0.0
140.66666666666666,0.22222222222222224
138.33333333333334,0.8888888888888888
255.0,0.0
147.0,0.0
141.0,0.0
138.0,0.6666666666666666
255.0,0.0
147.0,0.0
141.0,0.0
137.66666666666666,0.22222222222222224
255.0,0.0
146.66666666666666,0.22222222222222224
140.66666666666666,0.22222222222222224
137.0,0.6666666666666666
255.0,0.0
146.0,0.6666666666666666
140.33333333333334,0.22222222222222224
138.0,0.6666666666666666
255.0,0.0
145.33333333333334,0.22222222222222224
140.33333333333334,0.22222222222222224
138.33333333333334,0.22222222222222224
255.0,0.0
145.33333333333334,0.22222222222222224
140.33333333333334,0.22222222222222224
138.33333333333334,0.22222222222222224
255.0,0.0
145.33333333333334,0.22222222222222224
140.33333333333334,0.22222222222222224
138.33333333333334,0.22222222222222224
255.0,0.0
144.66666666666666,0.22222222222222224
140.33333333333334,0.22222222222222224
137.33333333333334,0.22222222222222224
255.0,0.0
145.0,0.0
140.33333333333334,0.22222222222222224
138.0,0.0
255.0,0.0
145.0,0.0
140.33333333333334,0.22222222222222224
137.66666666666666,0.22222222222222224
255.0,0.0
145.0,0.0
140.33333333333334,0.22222222222222224
137.33333333333334,0.22222222222222224
255.0,0.0
146.0,0.6666666666666666
141.0,0.0
137.33333333333334,0.22222222222222224
255.0,0.0
146.33333333333334,0.22222222222222224
141.33333333333334,0.22222222222222224
138.0,0.0
255.0,0.0
147.0,0.0
141.33333333333334,0.22222222222222224
138.0,0.0
255.0,0.0
147.0,0.0
141.33333333333334,0.22222222222222224
138.0,0.0
255.0,0.0
146.0,0.0
141.0,0.0
137.66666666666666,0.22222222222222224
255.0,0.0
146.33333333333334,0.22222222222222224
141.0,0.0
137.33333333333334,0.22222222222222224
255.0,0.0
146.66666666666666,0.22222222222222224
142.0,0.0
138.0,0.0
255.0,0.0
146.66666666666666,0.22222222222222224
142.0,0.0
138.0,0.0
255.0,0.0
148.0,0.0
142.66666666666666,0.22222222222222224
138.0,0.0
255.0,0.0
148.33333333333334,0.22222222222222224
143.33333333333334,0.22222222222222224
138.33333333333334,0.22222222222222224
255.0,0.0
148.66666666666666,0.22222222222222224
143.66666666666666,0.22222222222222224
137.66666666666666,0.8888888888888888
255.0,0.0
149.33333333333334,0.8888888888888888
143.66666666666666,0.22222222222222224
136.33333333333334,3.555555555555556
255.0,0.0
149.0,0.6666666666666666
143.0,0.0
136.0,2.0
255.0,0.0
149.66666666666666,0.22222222222222224
143.66666666666666,0.22222222222222224
135.66666666666666,2.8888888888888893
255.0,0.0
149.66666666666666,0.22222222222222224
144.0,0.6666666666666666
135.0,2.0
255.0,0.0
149.33333333333334,0.22222222222222224
142.0,0.0
130.33333333333334,0.22222222222222224
255.0,0.0
148.0,0.0
138.66666666666666,0.22222222222222224
122.0,0.0
255.0,0.0
148.0,0.0
137.66666666666666,0.22222222222222224
119.66666666666667,0.2222222222222222
255.0,0.0
148.66666666666666,0.22222222222222224
140.33333333333334,1.5555555555555556
122.66666666666667,5.5555555555555545
255.0,0.0
148.66666666666666,0.22222222222222224
140.33333333333334,1.5555555555555556
122.66666666666667,5.5555555555555545
255.0,0.0
150.66666666666666,0.8888888888888888
143.33333333333334,1.5555555555555556
127.33333333333333,1.5555555555555556
255.0,0.0
151.0,0.0
144.0,2.0
128.33333333333334,3.555555555555556
255.0,0.0
151.0,0.0
144.66666666666666,0.8888888888888888
128.66666666666666,0.8888888888888888
255.0,0.0
151.0,0.0
144.33333333333334,0.22222222222222224
127.0,0.0
255.0,0.0
151.66666666666666,0.22222222222222224
146.0,0.0
128.0,0.0
255.0,0.0
152.0,0.6666666666666666
147.33333333333334,0.22222222222222224
132.33333333333334,3.555555555555556
255.0,0.0
154.0,0.0
150.0,0.0
141.0,2.0
255.0,0.0
152.0,0.0
149.0,0.0
143.33333333333334,0.22222222222222224
255.0,0.0
152.0,0.0
149.66666666666666,0.22222222222222224
143.33333333333334,0.22222222222222224
255.0,0.0
153.66666666666666,0.22222222222222224
150.66666666666666,0.22222222222222224
144.66666666666666,0.22222222222222224
255.0,0.0
154.0,0.0
152.0,0.0
145.33333333333334,0.22222222222222224
255.0,0.0
154.0,0.0
152.0,0.0
145.33333333333334,0.22222222222222224
255.0,0.0
154.33333333333334,0.22222222222222224
152.66666666666666,0.8888888888888888
146.33333333333334,0.22222222222222224
255.0,0.0
155.33333333333334,0.22222222222222224
155.0,0.6666666666666666
148.0,0.0
255.0,0.0
157.33333333333334,0.8888888888888888
158.0,0.6666666666666666
149.33333333333334,0.22222222222222224
255.0,0.0
155.33333333333334,0.22222222222222224
156.33333333333334,0.22222222222222224
148.66666666666666,0.22222222222222224
255.0,0.0
155.66666666666666,0.22222222222222224
158.0,0.0
150.33333333333334,0.22222222222222224
255.0,0.0
149.33333333333334,24.888888888888886
165.0,26.0
154.66666666666666,6.888888888888889
255.0,0.0
139.33333333333334,122.88888888888887
178.33333333333334,102.88888888888887
163.33333333333334,34.888888888888886
255.0,0.0
131.66666666666666,44.22222222222222
184.66666666666666,22.888888888888886
166.33333333333334,5.555555555555556
255.0,0.0
121.33333333333333,50.88888888888889
177.33333333333334,22.888888888888886
158.33333333333334,16.222222222222218
255.0,0.0
115.0,12.666666666666666
144.0,128.66666666666666
140.33333333333334,68.22222222222221
255.0,0.0
93.0,12.666666666666666
135.66666666666666,1.5555555555555554
138.33333333333334,10.888888888888891
255.0,0.0
105.0,180.66666666666666
160.66666666666666,502.8888888888889
155.0,144.66666666666666
255.0,0.0
105.33333333333333,80.22222222222223
164.33333333333334,348.22222222222223
152.0,182.0
255.0,0.0
107.0,12.666666666666666
168.33333333333334,106.88888888888887
151.0,114.0
255.0,0.0
111.0,52.666666666666664
172.0,2.0
152.0,8.666666666666666
255.0,0.0
92.33333333333333,304.8888888888889
152.66666666666666,321.55555555555554
135.0,364.6666666666667
255.0,0.0
66.0,206.0
110.0,366.0
98.66666666666667,402.8888888888889
255.0,0.0
123.0,4.666666666666667
139.0,32.666666666666664
149.33333333333334,57.55555555555555
255.0,0.0
174.33333333333334,29.555555555555554
189.33333333333334,16.222222222222218
201.33333333333334,6.888888888888889
255.0,0.0
185.33333333333334,0.8888888888888888
197.66666666666666,0.8888888888888888
208.0,0.6666666666666666
255.0,0.0
185.33333333333334,3.555555555555556
197.0,2.0
206.66666666666666,0.8888888888888888
255.0,0.0
184.33333333333334,1.5555555555555554
194.66666666666666,6.222222222222222
202.66666666666666,10.888888888888891
255.0,0.0
168.33333333333334,162.8888888888889
174.33333333333334,336.8888888888889
177.66666666666666,472.8888888888889
255.0,0.0
143.0,892.6666666666666
149.0,1252.6666666666667
151.33333333333334,1608.222222222222
255.0,0.0
141.66666666666666,939.5555555555555
144.66666666666666,1369.5555555555557
155.0,1404.6666666666667
255.0,0.0
129.66666666666666,1536.8888888888887
135.33333333333334,1850.888888888889
157.33333333333334,1241.5555555555557
255.0,0.0
107.33333333333333,3029.555555555556
117.33333333333333,3100.2222222222226
143.66666666666666,2089.5555555555557
255.0,0.0
102.0,3362.0
109.66666666666667,3730.8888888888887
134.66666666666666,2653.555555555555
255.0,0.0
81.0,5244.666666666667
87.0,5848.666666666667
103.0,5364.666666666667
255.0,0.0
72.66666666666667,6100.222222222223
79.66666666666667,6650.88888888889
85.33333333333333,7286.222222222222
255.0,0.0
70.0,6498.0
73.66666666666667,7360.88888888889
83.33333333333333,7523.555555555556
255.0,0.0
70.0,6498.0
73.66666666666667,7360.88888888889
83.33333333333333,7523.555555555556
255.0,0.0
70.0,6498.0
77.0,7094.0
85.33333333333333,7286.222222222222
255.0,0.0
70.0,6498.0
81.33333333333333,6352.88888888889
96.66666666666667,6019.555555555556
255.0,0.0
70.0,6498.0
83.33333333333333,6147.555555555555
101.33333333333333,5510.222222222222
255.0,0.0
68.66666666666667,6731.555555555556
88.33333333333333,5721.555555555556
108.33333333333333,4829.555555555556
255.0,0.0
69.33333333333333,6346.88888888889
92.66666666666667,5176.88888888889
114.0,4286.0
255.0,0.0
69.33333333333333,6346.88888888889
92.66666666666667,5176.88888888889
114.0,4286.0
255.0,0.0
70.66666666666667,6552.88888888889
97.66666666666667,4728.222222222222
120.0,3660.6666666666665
255.0,0.0
81.33333333333333,5312.888888888889
102.0,4344.666666666667
120.0,3700.6666666666665
255.0,0.0
69.33333333333333,6346.88888888889
80.33333333333333,6533.555555555555
96.66666666666667,6107.555555555555
255.0,0.0
65.0,6872.666666666667
73.33333333333333,7280.222222222222
80.33333333333333,7909.555555555556
255.0,0.0
61.0,7442.0
73.33333333333333,7280.222222222222
77.0,8192.0
255.0,0.0
65.66666666666667,7029.555555555556
77.0,7094.0
82.33333333333333,7684.222222222222
255.0,0.0
120.0,5772.666666666667
127.33333333333333,6596.222222222223
138.0,6794.666666666667
255.0,0.0
141.0,2608.6666666666665
153.33333333333334,2629.555555555555
165.33333333333334,2629.555555555555
255.0,0.0
171.33333333333334,250.88888888888889
183.33333333333334,208.22222222222226
194.33333333333334,169.55555555555554
255.0,0.0
182.33333333333334,0.22222222222222224
193.66666666666666,0.22222222222222224
204.0,0.6666666666666666
255.0,0.0
182.33333333333334,0.8888888888888888
194.0,0.0
204.33333333333334,0.22222222222222224
255.0,0.0
182.33333333333334,0.8888888888888888
194.0,0.0
204.33333333333334,0.22222222222222224
255.0,0.0
181.0,0.6666666666666666
194.66666666666666,0.8888888888888888
205.33333333333334,0.22222222222222224
255.0,0.0
180.33333333333334,0.22222222222222224
193.66666666666666,0.22222222222222224
204.66666666666666,0.22222222222222224
255.0,0.0
181.33333333333334,0.8888888888888888
193.33333333333334,0.22222222222222224
204.0,0.6666666666666666
255.0,0.0
181.66666666666666,0.22222222222222224
193.66666666666666,0.22222222222222224
205.0,0.6666666666666666
255.0,0.0
180.0,0.0
193.33333333333334,0.22222222222222224
204.66666666666666,1.5555555555555554
255.0,0.0
180.66666666666666,0.8888888888888888
194.0,0.0
205.0,0.6666666666666666
255.0,0.0
181.66666666666666,1.5555555555555556
194.0,0.0
204.33333333333334,0.8888888888888888
255.0,0.0
181.0,2.0
192.66666666666666,0.8888888888888888
204.0,0.6666666666666666
255.0,0.0
181.33333333333334,0.8888888888888888
193.66666666666666,0.22222222222222224
203.66666666666666,0.22222222222222224
255.0,0.0
180.0,0.0
193.0,0.6666666666666666
204.0,0.6666666666666666
255.0,0.0
180.66666666666666,2.8888888888888893
193.0,0.6666666666666666
204.0,0.6666666666666666
255.0,0.0
180.66666666666666,2.8888888888888893
193.0,0.6666666666666666
204.0,0.6666666666666666
255.0,0.0
179.66666666666666,1.5555555555555556
193.0,0.6666666666666666
204.33333333333334,0.22222222222222224
255.0,0.0
179.66666666666666,0.22222222222222224
193.0,0.6666666666666666
204.66666666666666,0.8888888888888888
255.0,0.0
178.66666666666666,0.8888888888888888
192.66666666666666,0.22222222222222224
204.66666666666666,0.22222222222222224
255.0,0.0
178.66666666666666,0.8888888888888888
192.66666666666666,0.22222222222222224
204.66666666666666,0.22222222222222224
255.0,0.0
179.33333333333334,0.8888888888888888
191.66666666666666,1.5555555555555554
203.66666666666666,0.8888888888888888
255.0,0.0
178.0,0.0
191.33333333333334,0.8888888888888888
203.0,0.0
255.0,0.0
179.33333333333334,0.8888888888888888
192.33333333333334,0.22222222222222224
203.33333333333334,0.22222222222222224
255.0,0.0
179.66666666666666,1.5555555555555554
192.33333333333334,0.22222222222222224
203.33333333333334,1.5555555555555554
255.0,0.0
180.66666666666666,0.8888888888888888
193.33333333333334,0.8888888888888888
204.33333333333334,0.8888888888888888
255.0,0.0
179.0,0.6666666666666666
191.66666666666666,2.8888888888888893
203.66666666666666,1.5555555555555554
255.0,0.0
178.66666666666666,0.8888888888888888
192.0,2.0
203.33333333333334,1.5555555555555554
255.0,0.0
178.66666666666666,0.8888888888888888
191.33333333333334,1.5555555555555554
203.33333333333334,1.5555555555555554
255.0,0.0
178.66666666666666,0.8888888888888888
191.33333333333334,1.5555555555555554
203.33333333333334,1.5555555555555554
255.0,0.0
179.33333333333334,0.8888888888888888
192.0,0.0
203.33333333333334,0.22222222222222224
255.0,0.0
